date,product_id,product_name,category,quantity_sold,unit_price,revenue,cost,profit,month,day_of_week,is_weekend,season,shelf_life_days
2023-07-05,VEGETABLE018,Poivrons,Légumes d'Été,123,1.64,201.72,131.61,70.10999999999999,7,2,0,Été,5
2023-07-06,VEGETABLE018,Poivrons,Légumes d'Été,67,1.64,109.88,71.69,38.19,7,3,0,Été,5
2023-07-07,VEGETABLE018,Poivrons,Légumes d'Été,60,1.64,98.39999999999999,64.2,34.19999999999999,7,4,0,Été,5
2023-07-08,VEGETABLE018,Poivrons,Légumes d'Été,118,1.64,193.51999999999998,126.26,67.25999999999998,7,5,1,Été,5
2023-07-09,VEGETABLE018,Poivrons,Légumes d'Été,22,1.64,36.08,23.540000000000003,12.539999999999996,7,6,1,Été,5
2023-07-10,VEGETABLE018,Poivrons,Légumes d'Été,70,1.64,114.8,74.9,39.89999999999999,7,0,0,Été,5
2023-07-11,VEGETABLE018,Poivrons,Légumes d'Été,97,1.64,159.07999999999998,103.79,55.28999999999998,7,1,0,Été,5
2023-07-12,VEGETABLE018,Poivrons,Légumes d'Été,59,1.64,96.75999999999999,63.13,33.62999999999999,7,2,0,Été,5
2023-07-13,VEGETABLE018,Poivrons,Légumes d'Été,101,1.64,165.64,108.07000000000001,57.56999999999998,7,3,0,Été,5
2023-07-14,VEGETABLE018,Poivrons,Légumes d'Été,27,1.64,44.279999999999994,28.89,15.389999999999993,7,4,0,Été,5
2023-07-15,VEGETABLE018,Poivrons,Légumes d'Été,50,1.64,82.0,53.5,28.5,7,5,1,Été,5
2023-07-16,VEGETABLE018,Poivrons,Légumes d'Été,98,1.64,160.72,104.86,55.86,7,6,1,Été,5
2023-07-17,VEGETABLE018,Poivrons,Légumes d'Été,113,1.64,185.32,120.91000000000001,64.40999999999998,7,0,0,Été,5
2023-07-18,VEGETABLE018,Poivrons,Légumes d'Été,43,1.64,70.52,46.010000000000005,24.50999999999999,7,1,0,Été,5
2023-07-19,VEGETABLE018,Poivrons,Légumes d'Été,105,1.64,172.2,112.35000000000001,59.84999999999998,7,2,0,Été,5
2023-07-20,VEGETABLE018,Poivrons,Légumes d'Été,50,1.64,82.0,53.5,28.5,7,3,0,Été,5
2023-07-21,VEGETABLE018,Poivrons,Légumes d'Été,3,1.64,4.92,3.21,1.71,7,4,0,Été,5
2023-07-22,VEGETABLE018,Poivrons,Légumes d'Été,75,1.64,122.99999999999999,80.25,42.749999999999986,7,5,1,Été,5
2023-07-23,VEGETABLE018,Poivrons,Légumes d'Été,63,1.64,103.32,67.41000000000001,35.90999999999998,7,6,1,Été,5
2023-07-24,VEGETABLE018,Poivrons,Légumes d'Été,48,1.64,78.72,51.36,27.36,7,0,0,Été,5
2023-07-25,VEGETABLE018,Poivrons,Légumes d'Été,50,1.64,82.0,53.5,28.5,7,1,0,Été,5
2023-07-26,VEGETABLE018,Poivrons,Légumes d'Été,91,1.64,149.23999999999998,97.37,51.869999999999976,7,2,0,Été,5
2023-07-27,VEGETABLE018,Poivrons,Légumes d'Été,35,1.64,57.4,37.45,19.949999999999996,7,3,0,Été,5
2023-07-28,VEGETABLE018,Poivrons,Légumes d'Été,0,1.64,0.0,0.0,0.0,7,4,0,Été,5
2023-07-29,VEGETABLE018,Poivrons,Légumes d'Été,51,1.64,83.64,54.57,29.07,7,5,1,Été,5
2023-07-30,VEGETABLE018,Poivrons,Légumes d'Été,136,1.64,223.04,145.52,77.51999999999998,7,6,1,Été,5
2023-07-31,VEGETABLE018,Poivrons,Légumes d'Été,39,1.64,63.959999999999994,41.730000000000004,22.22999999999999,7,0,0,Été,5
2023-08-01,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,8,1,0,Été,5
2023-08-02,VEGETABLE018,Poivrons,Légumes d'Été,31,1.64,50.839999999999996,33.17,17.669999999999995,8,2,0,Été,5
2023-08-03,VEGETABLE018,Poivrons,Légumes d'Été,9,1.64,14.76,9.63,5.129999999999999,8,3,0,Été,5
2023-08-04,VEGETABLE018,Poivrons,Légumes d'Été,96,1.64,157.44,102.72,54.72,8,4,0,Été,5
2023-08-05,VEGETABLE018,Poivrons,Légumes d'Été,89,1.64,145.95999999999998,95.23,50.729999999999976,8,5,1,Été,5
2023-08-06,VEGETABLE018,Poivrons,Légumes d'Été,87,1.64,142.67999999999998,93.09,49.589999999999975,8,6,1,Été,5
2023-08-07,VEGETABLE018,Poivrons,Légumes d'Été,82,1.64,134.48,87.74000000000001,46.73999999999998,8,0,0,Été,5
2023-08-08,VEGETABLE018,Poivrons,Légumes d'Été,95,1.64,155.79999999999998,101.65,54.14999999999998,8,1,0,Été,5
2023-08-09,VEGETABLE018,Poivrons,Légumes d'Été,51,1.64,83.64,54.57,29.07,8,2,0,Été,5
2023-08-10,VEGETABLE018,Poivrons,Légumes d'Été,16,1.64,26.24,17.12,9.119999999999997,8,3,0,Été,5
2023-08-11,VEGETABLE018,Poivrons,Légumes d'Été,41,1.64,67.24,43.870000000000005,23.36999999999999,8,4,0,Été,5
2023-08-12,VEGETABLE018,Poivrons,Légumes d'Été,111,1.64,182.04,118.77000000000001,63.26999999999998,8,5,1,Été,5
2023-08-13,VEGETABLE018,Poivrons,Légumes d'Été,82,1.64,134.48,87.74000000000001,46.73999999999998,8,6,1,Été,5
2023-08-14,VEGETABLE018,Poivrons,Légumes d'Été,7,1.64,11.479999999999999,7.49,3.9899999999999984,8,0,0,Été,5
2023-08-15,VEGETABLE018,Poivrons,Légumes d'Été,1,1.64,1.64,1.07,0.5699999999999998,8,1,0,Été,5
2023-08-16,VEGETABLE018,Poivrons,Légumes d'Été,25,1.64,41.0,26.75,14.25,8,2,0,Été,5
2023-08-17,VEGETABLE018,Poivrons,Légumes d'Été,20,1.64,32.8,21.400000000000002,11.399999999999995,8,3,0,Été,5
2023-08-18,VEGETABLE018,Poivrons,Légumes d'Été,78,1.64,127.91999999999999,83.46000000000001,44.45999999999998,8,4,0,Été,5
2023-08-19,VEGETABLE018,Poivrons,Légumes d'Été,16,1.64,26.24,17.12,9.119999999999997,8,5,1,Été,5
2023-08-20,VEGETABLE018,Poivrons,Légumes d'Été,0,1.64,0.0,0.0,0.0,8,6,1,Été,5
2023-08-21,VEGETABLE018,Poivrons,Légumes d'Été,34,1.64,55.76,36.38,19.379999999999995,8,0,0,Été,5
2023-08-22,VEGETABLE018,Poivrons,Légumes d'Été,79,1.64,129.56,84.53,45.03,8,1,0,Été,5
2023-08-23,VEGETABLE018,Poivrons,Légumes d'Été,44,1.64,72.16,47.080000000000005,25.07999999999999,8,2,0,Été,5
2023-08-24,VEGETABLE018,Poivrons,Légumes d'Été,64,1.64,104.96,68.48,36.47999999999999,8,3,0,Été,5
2023-08-25,VEGETABLE018,Poivrons,Légumes d'Été,37,1.64,60.68,39.59,21.089999999999996,8,4,0,Été,5
2023-08-26,VEGETABLE018,Poivrons,Légumes d'Été,32,1.64,52.48,34.24,18.239999999999995,8,5,1,Été,5
2023-08-27,VEGETABLE018,Poivrons,Légumes d'Été,61,1.64,100.03999999999999,65.27000000000001,34.76999999999998,8,6,1,Été,5
2023-08-28,VEGETABLE018,Poivrons,Légumes d'Été,55,1.64,90.19999999999999,58.85,31.349999999999987,8,0,0,Été,5
2023-08-29,VEGETABLE018,Poivrons,Légumes d'Été,35,1.64,57.4,37.45,19.949999999999996,8,1,0,Été,5
2023-08-30,VEGETABLE018,Poivrons,Légumes d'Été,57,1.64,93.47999999999999,60.99,32.48999999999999,8,2,0,Été,5
2023-08-31,VEGETABLE018,Poivrons,Légumes d'Été,55,1.64,90.19999999999999,58.85,31.349999999999987,8,3,0,Été,5
2023-09-01,VEGETABLE018,Poivrons,Légumes d'Été,64,1.64,104.96,68.48,36.47999999999999,9,4,0,Automne,5
2023-09-02,VEGETABLE018,Poivrons,Légumes d'Été,33,1.64,54.12,35.31,18.809999999999995,9,5,1,Automne,5
2023-09-03,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,9,6,1,Automne,5
2023-09-04,VEGETABLE018,Poivrons,Légumes d'Été,63,1.64,103.32,67.41000000000001,35.90999999999998,9,0,0,Automne,5
2023-09-05,VEGETABLE018,Poivrons,Légumes d'Été,12,1.64,19.68,12.84,6.84,9,1,0,Automne,5
2023-09-06,VEGETABLE018,Poivrons,Légumes d'Été,95,1.64,155.79999999999998,101.65,54.14999999999998,9,2,0,Automne,5
2023-09-07,VEGETABLE018,Poivrons,Légumes d'Été,28,1.64,45.919999999999995,29.96,15.959999999999994,9,3,0,Automne,5
2023-09-08,VEGETABLE018,Poivrons,Légumes d'Été,50,1.64,82.0,53.5,28.5,9,4,0,Automne,5
2023-09-09,VEGETABLE018,Poivrons,Légumes d'Été,68,1.64,111.52,72.76,38.75999999999999,9,5,1,Automne,5
2023-09-10,VEGETABLE018,Poivrons,Légumes d'Été,56,1.64,91.83999999999999,59.92,31.919999999999987,9,6,1,Automne,5
2023-09-11,VEGETABLE018,Poivrons,Légumes d'Été,85,1.64,139.4,90.95,48.45,9,0,0,Automne,5
2023-09-12,VEGETABLE018,Poivrons,Légumes d'Été,27,1.64,44.279999999999994,28.89,15.389999999999993,9,1,0,Automne,5
2023-09-13,VEGETABLE018,Poivrons,Légumes d'Été,37,1.64,60.68,39.59,21.089999999999996,9,2,0,Automne,5
2023-09-14,VEGETABLE018,Poivrons,Légumes d'Été,71,1.64,116.44,75.97,40.47,9,3,0,Automne,5
2023-09-15,VEGETABLE018,Poivrons,Légumes d'Été,65,1.64,106.6,69.55,37.05,9,4,0,Automne,5
2023-09-16,VEGETABLE018,Poivrons,Légumes d'Été,16,1.64,26.24,17.12,9.119999999999997,9,5,1,Automne,5
2023-09-17,VEGETABLE018,Poivrons,Légumes d'Été,95,1.64,155.79999999999998,101.65,54.14999999999998,9,6,1,Automne,5
2023-09-18,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,9,0,0,Automne,5
2023-09-19,VEGETABLE018,Poivrons,Légumes d'Été,30,1.64,49.199999999999996,32.1,17.099999999999994,9,1,0,Automne,5
2023-09-20,VEGETABLE018,Poivrons,Légumes d'Été,24,1.64,39.36,25.68,13.68,9,2,0,Automne,5
2023-09-21,VEGETABLE018,Poivrons,Légumes d'Été,79,1.64,129.56,84.53,45.03,9,3,0,Automne,5
2023-09-22,VEGETABLE018,Poivrons,Légumes d'Été,24,1.64,39.36,25.68,13.68,9,4,0,Automne,5
2023-09-23,VEGETABLE018,Poivrons,Légumes d'Été,54,1.64,88.55999999999999,57.78,30.779999999999987,9,5,1,Automne,5
2023-09-24,VEGETABLE018,Poivrons,Légumes d'Été,34,1.64,55.76,36.38,19.379999999999995,9,6,1,Automne,5
2023-09-25,VEGETABLE018,Poivrons,Légumes d'Été,68,1.64,111.52,72.76,38.75999999999999,9,0,0,Automne,5
2023-09-26,VEGETABLE018,Poivrons,Légumes d'Été,54,1.64,88.55999999999999,57.78,30.779999999999987,9,1,0,Automne,5
2023-09-27,VEGETABLE018,Poivrons,Légumes d'Été,23,1.64,37.72,24.610000000000003,13.109999999999996,9,2,0,Automne,5
2023-09-28,VEGETABLE018,Poivrons,Légumes d'Été,77,1.64,126.27999999999999,82.39,43.889999999999986,9,3,0,Automne,5
2023-09-29,VEGETABLE018,Poivrons,Légumes d'Été,57,1.64,93.47999999999999,60.99,32.48999999999999,9,4,0,Automne,5
2023-09-30,VEGETABLE018,Poivrons,Légumes d'Été,33,1.64,54.12,35.31,18.809999999999995,9,5,1,Automne,5
2023-10-01,VEGETABLE018,Poivrons,Légumes d'Été,63,1.64,103.32,67.41000000000001,35.90999999999998,10,6,1,Automne,5
2023-10-02,VEGETABLE018,Poivrons,Légumes d'Été,58,1.64,95.11999999999999,62.06,33.05999999999999,10,0,0,Automne,5
2023-10-03,VEGETABLE018,Poivrons,Légumes d'Été,22,1.64,36.08,23.540000000000003,12.539999999999996,10,1,0,Automne,5
2023-10-04,VEGETABLE018,Poivrons,Légumes d'Été,1,1.64,1.64,1.07,0.5699999999999998,10,2,0,Automne,5
2023-10-05,VEGETABLE018,Poivrons,Légumes d'Été,60,1.64,98.39999999999999,64.2,34.19999999999999,10,3,0,Automne,5
2023-10-06,VEGETABLE018,Poivrons,Légumes d'Été,29,1.64,47.559999999999995,31.03,16.529999999999994,10,4,0,Automne,5
2023-10-07,VEGETABLE018,Poivrons,Légumes d'Été,3,1.64,4.92,3.21,1.71,10,5,1,Automne,5
2023-10-08,VEGETABLE018,Poivrons,Légumes d'Été,17,1.64,27.88,18.19,9.689999999999998,10,6,1,Automne,5
2023-10-09,VEGETABLE018,Poivrons,Légumes d'Été,21,1.64,34.44,22.470000000000002,11.969999999999995,10,0,0,Automne,5
2023-10-10,VEGETABLE018,Poivrons,Légumes d'Été,68,1.64,111.52,72.76,38.75999999999999,10,1,0,Automne,5
2023-10-11,VEGETABLE018,Poivrons,Légumes d'Été,19,1.64,31.159999999999997,20.330000000000002,10.829999999999995,10,2,0,Automne,5
2023-10-12,VEGETABLE018,Poivrons,Légumes d'Été,33,1.64,54.12,35.31,18.809999999999995,10,3,0,Automne,5
2023-10-13,VEGETABLE018,Poivrons,Légumes d'Été,68,1.64,111.52,72.76,38.75999999999999,10,4,0,Automne,5
2023-10-14,VEGETABLE018,Poivrons,Légumes d'Été,9,1.64,14.76,9.63,5.129999999999999,10,5,1,Automne,5
2023-10-15,VEGETABLE018,Poivrons,Légumes d'Été,49,1.64,80.36,52.43,27.93,10,6,1,Automne,5
2023-10-16,VEGETABLE018,Poivrons,Légumes d'Été,62,1.64,101.67999999999999,66.34,35.33999999999999,10,0,0,Automne,5
2023-10-17,VEGETABLE018,Poivrons,Légumes d'Été,12,1.64,19.68,12.84,6.84,10,1,0,Automne,5
2023-10-18,VEGETABLE018,Poivrons,Légumes d'Été,65,1.64,106.6,69.55,37.05,10,2,0,Automne,5
2023-10-19,VEGETABLE018,Poivrons,Légumes d'Été,66,1.64,108.24,70.62,37.61999999999999,10,3,0,Automne,5
2023-10-20,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,10,4,0,Automne,5
2023-10-21,VEGETABLE018,Poivrons,Légumes d'Été,59,1.64,96.75999999999999,63.13,33.62999999999999,10,5,1,Automne,5
2023-10-22,VEGETABLE018,Poivrons,Légumes d'Été,83,1.64,136.12,88.81,47.31,10,6,1,Automne,5
2023-10-23,VEGETABLE018,Poivrons,Légumes d'Été,54,1.64,88.55999999999999,57.78,30.779999999999987,10,0,0,Automne,5
2023-10-24,VEGETABLE018,Poivrons,Légumes d'Été,56,1.64,91.83999999999999,59.92,31.919999999999987,10,1,0,Automne,5
2023-10-25,VEGETABLE018,Poivrons,Légumes d'Été,33,1.64,54.12,35.31,18.809999999999995,10,2,0,Automne,5
2023-10-26,VEGETABLE018,Poivrons,Légumes d'Été,72,1.64,118.08,77.04,41.03999999999999,10,3,0,Automne,5
2023-10-27,VEGETABLE018,Poivrons,Légumes d'Été,74,1.64,121.36,79.18,42.17999999999999,10,4,0,Automne,5
2023-10-28,VEGETABLE018,Poivrons,Légumes d'Été,36,1.64,59.04,38.52,20.519999999999996,10,5,1,Automne,5
2023-10-29,VEGETABLE018,Poivrons,Légumes d'Été,24,1.64,39.36,25.68,13.68,10,6,1,Automne,5
2023-10-30,VEGETABLE018,Poivrons,Légumes d'Été,49,1.64,80.36,52.43,27.93,10,0,0,Automne,5
2023-10-31,VEGETABLE018,Poivrons,Légumes d'Été,29,1.64,47.559999999999995,31.03,16.529999999999994,10,1,0,Automne,5
2023-11-01,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,11,2,0,Automne,5
2023-11-02,VEGETABLE018,Poivrons,Légumes d'Été,58,1.64,95.11999999999999,62.06,33.05999999999999,11,3,0,Automne,5
2023-11-03,VEGETABLE018,Poivrons,Légumes d'Été,14,1.64,22.959999999999997,14.98,7.979999999999997,11,4,0,Automne,5
2023-11-04,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,11,5,1,Automne,5
2023-11-05,VEGETABLE018,Poivrons,Légumes d'Été,52,1.64,85.28,55.64,29.64,11,6,1,Automne,5
2023-11-06,VEGETABLE018,Poivrons,Légumes d'Été,16,1.64,26.24,17.12,9.119999999999997,11,0,0,Automne,5
2023-11-07,VEGETABLE018,Poivrons,Légumes d'Été,30,1.64,49.199999999999996,32.1,17.099999999999994,11,1,0,Automne,5
2023-11-08,VEGETABLE018,Poivrons,Légumes d'Été,33,1.64,54.12,35.31,18.809999999999995,11,2,0,Automne,5
2023-11-09,VEGETABLE018,Poivrons,Légumes d'Été,37,1.64,60.68,39.59,21.089999999999996,11,3,0,Automne,5
2023-11-10,VEGETABLE018,Poivrons,Légumes d'Été,75,1.64,122.99999999999999,80.25,42.749999999999986,11,4,0,Automne,5
2023-11-11,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,11,5,1,Automne,5
2023-11-12,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,11,6,1,Automne,5
2023-11-13,VEGETABLE018,Poivrons,Légumes d'Été,49,1.64,80.36,52.43,27.93,11,0,0,Automne,5
2023-11-14,VEGETABLE018,Poivrons,Légumes d'Été,10,1.64,16.4,10.700000000000001,5.6999999999999975,11,1,0,Automne,5
2023-11-15,VEGETABLE018,Poivrons,Légumes d'Été,31,1.64,50.839999999999996,33.17,17.669999999999995,11,2,0,Automne,5
2023-11-16,VEGETABLE018,Poivrons,Légumes d'Été,80,1.64,131.2,85.60000000000001,45.59999999999998,11,3,0,Automne,5
2023-11-17,VEGETABLE018,Poivrons,Légumes d'Été,56,1.64,91.83999999999999,59.92,31.919999999999987,11,4,0,Automne,5
2023-11-18,VEGETABLE018,Poivrons,Légumes d'Été,0,1.64,0.0,0.0,0.0,11,5,1,Automne,5
2023-11-19,VEGETABLE018,Poivrons,Légumes d'Été,62,1.64,101.67999999999999,66.34,35.33999999999999,11,6,1,Automne,5
2023-11-20,VEGETABLE018,Poivrons,Légumes d'Été,22,1.64,36.08,23.540000000000003,12.539999999999996,11,0,0,Automne,5
2023-11-21,VEGETABLE018,Poivrons,Légumes d'Été,47,1.64,77.08,50.290000000000006,26.789999999999992,11,1,0,Automne,5
2023-11-22,VEGETABLE018,Poivrons,Légumes d'Été,69,1.64,113.16,73.83,39.33,11,2,0,Automne,5
2023-11-23,VEGETABLE018,Poivrons,Légumes d'Été,19,1.64,31.159999999999997,20.330000000000002,10.829999999999995,11,3,0,Automne,5
2023-11-24,VEGETABLE018,Poivrons,Légumes d'Été,36,1.64,59.04,38.52,20.519999999999996,11,4,0,Automne,5
2023-11-25,VEGETABLE018,Poivrons,Légumes d'Été,62,1.64,101.67999999999999,66.34,35.33999999999999,11,5,1,Automne,5
2023-11-26,VEGETABLE018,Poivrons,Légumes d'Été,0,1.64,0.0,0.0,0.0,11,6,1,Automne,5
2023-11-27,VEGETABLE018,Poivrons,Légumes d'Été,62,1.64,101.67999999999999,66.34,35.33999999999999,11,0,0,Automne,5
2023-11-28,VEGETABLE018,Poivrons,Légumes d'Été,24,1.64,39.36,25.68,13.68,11,1,0,Automne,5
2023-11-29,VEGETABLE018,Poivrons,Légumes d'Été,50,1.64,82.0,53.5,28.5,11,2,0,Automne,5
2023-11-30,VEGETABLE018,Poivrons,Légumes d'Été,31,1.64,50.839999999999996,33.17,17.669999999999995,11,3,0,Automne,5
2023-12-01,VEGETABLE018,Poivrons,Légumes d'Été,66,1.64,108.24,70.62,37.61999999999999,12,4,0,Hiver,5
2023-12-02,VEGETABLE018,Poivrons,Légumes d'Été,81,1.64,132.84,86.67,46.17,12,5,1,Hiver,5
2023-12-03,VEGETABLE018,Poivrons,Légumes d'Été,38,1.64,62.31999999999999,40.660000000000004,21.65999999999999,12,6,1,Hiver,5
2023-12-04,VEGETABLE018,Poivrons,Légumes d'Été,32,1.64,52.48,34.24,18.239999999999995,12,0,0,Hiver,5
2023-12-05,VEGETABLE018,Poivrons,Légumes d'Été,28,1.64,45.919999999999995,29.96,15.959999999999994,12,1,0,Hiver,5
2023-12-06,VEGETABLE018,Poivrons,Légumes d'Été,21,1.64,34.44,22.470000000000002,11.969999999999995,12,2,0,Hiver,5
2023-12-07,VEGETABLE018,Poivrons,Légumes d'Été,30,1.64,49.199999999999996,32.1,17.099999999999994,12,3,0,Hiver,5
2023-12-08,VEGETABLE018,Poivrons,Légumes d'Été,48,1.64,78.72,51.36,27.36,12,4,0,Hiver,5
2023-12-09,VEGETABLE018,Poivrons,Légumes d'Été,51,1.64,83.64,54.57,29.07,12,5,1,Hiver,5
2023-12-10,VEGETABLE018,Poivrons,Légumes d'Été,9,1.64,14.76,9.63,5.129999999999999,12,6,1,Hiver,5
2023-12-11,VEGETABLE018,Poivrons,Légumes d'Été,47,1.64,77.08,50.290000000000006,26.789999999999992,12,0,0,Hiver,5
2023-12-12,VEGETABLE018,Poivrons,Légumes d'Été,49,1.64,80.36,52.43,27.93,12,1,0,Hiver,5
2023-12-13,VEGETABLE018,Poivrons,Légumes d'Été,51,1.64,83.64,54.57,29.07,12,2,0,Hiver,5
2023-12-14,VEGETABLE018,Poivrons,Légumes d'Été,15,1.64,24.599999999999998,16.05,8.549999999999997,12,3,0,Hiver,5
2023-12-15,VEGETABLE018,Poivrons,Légumes d'Été,69,1.64,113.16,73.83,39.33,12,4,0,Hiver,5
2023-12-16,VEGETABLE018,Poivrons,Légumes d'Été,55,1.64,90.19999999999999,58.85,31.349999999999987,12,5,1,Hiver,5
2023-12-17,VEGETABLE018,Poivrons,Légumes d'Été,8,1.64,13.12,8.56,4.559999999999999,12,6,1,Hiver,5
2023-12-18,VEGETABLE018,Poivrons,Légumes d'Été,40,1.64,65.6,42.800000000000004,22.79999999999999,12,0,0,Hiver,5
2023-12-19,VEGETABLE018,Poivrons,Légumes d'Été,16,1.64,26.24,17.12,9.119999999999997,12,1,0,Hiver,5
2023-12-20,VEGETABLE018,Poivrons,Légumes d'Été,64,1.64,104.96,68.48,36.47999999999999,12,2,0,Hiver,5
2023-12-21,VEGETABLE018,Poivrons,Légumes d'Été,29,1.64,47.559999999999995,31.03,16.529999999999994,12,3,0,Hiver,5
2023-12-22,VEGETABLE018,Poivrons,Légumes d'Été,17,1.64,27.88,18.19,9.689999999999998,12,4,0,Hiver,5
2023-12-23,VEGETABLE018,Poivrons,Légumes d'Été,54,1.64,88.55999999999999,57.78,30.779999999999987,12,5,1,Hiver,5
2023-12-24,VEGETABLE018,Poivrons,Légumes d'Été,20,1.64,32.8,21.400000000000002,11.399999999999995,12,6,1,Hiver,5
2023-12-25,VEGETABLE018,Poivrons,Légumes d'Été,28,1.64,45.919999999999995,29.96,15.959999999999994,12,0,0,Hiver,5
2023-12-26,VEGETABLE018,Poivrons,Légumes d'Été,11,1.64,18.04,11.770000000000001,6.269999999999998,12,1,0,Hiver,5
2023-12-27,VEGETABLE018,Poivrons,Légumes d'Été,34,1.64,55.76,36.38,19.379999999999995,12,2,0,Hiver,5
2023-12-28,VEGETABLE018,Poivrons,Légumes d'Été,32,1.64,52.48,34.24,18.239999999999995,12,3,0,Hiver,5
2023-12-29,VEGETABLE018,Poivrons,Légumes d'Été,32,1.64,52.48,34.24,18.239999999999995,12,4,0,Hiver,5
2023-12-30,VEGETABLE018,Poivrons,Légumes d'Été,32,1.64,52.48,34.24,18.239999999999995,12,5,1,Hiver,5
2023-12-31,VEGETABLE018,Poivrons,Légumes d'Été,53,1.64,86.92,56.71,30.21,12,6,1,Hiver,5
2024-01-01,VEGETABLE018,Poivrons,Légumes d'Été,24,1.64,39.36,25.68,13.68,1,0,0,Hiver,5
2024-01-02,VEGETABLE018,Poivrons,Légumes d'Été,14,1.64,22.959999999999997,14.98,7.979999999999997,1,1,0,Hiver,5
2024-01-03,VEGETABLE018,Poivrons,Légumes d'Été,65,1.64,106.6,69.55,37.05,1,2,0,Hiver,5
2024-01-04,VEGETABLE018,Poivrons,Légumes d'Été,29,1.64,47.559999999999995,31.03,16.529999999999994,1,3,0,Hiver,5
2024-01-05,VEGETABLE018,Poivrons,Légumes d'Été,36,1.64,59.04,38.52,20.519999999999996,1,4,0,Hiver,5
2024-01-06,VEGETABLE018,Poivrons,Légumes d'Été,35,1.64,57.4,37.45,19.949999999999996,1,5,1,Hiver,5
2024-01-07,VEGETABLE018,Poivrons,Légumes d'Été,0,1.64,0.0,0.0,0.0,1,6,1,Hiver,5
2024-01-08,VEGETABLE018,Poivrons,Légumes d'Été,50,1.64,82.0,53.5,28.5,1,0,0,Hiver,5
2024-01-09,VEGETABLE018,Poivrons,Légumes d'Été,32,1.64,52.48,34.24,18.239999999999995,1,1,0,Hiver,5
2024-01-10,VEGETABLE018,Poivrons,Légumes d'Été,72,1.64,118.08,77.04,41.03999999999999,1,2,0,Hiver,5
2024-01-11,VEGETABLE018,Poivrons,Légumes d'Été,67,1.64,109.88,71.69,38.19,1,3,0,Hiver,5
2024-01-12,VEGETABLE018,Poivrons,Légumes d'Été,28,1.64,45.919999999999995,29.96,15.959999999999994,1,4,0,Hiver,5
2024-01-13,VEGETABLE018,Poivrons,Légumes d'Été,77,1.64,126.27999999999999,82.39,43.889999999999986,1,5,1,Hiver,5
2024-01-14,VEGETABLE018,Poivrons,Légumes d'Été,13,1.64,21.32,13.91,7.41,1,6,1,Hiver,5
2024-01-15,VEGETABLE018,Poivrons,Légumes d'Été,37,1.64,60.68,39.59,21.089999999999996,1,0,0,Hiver,5
2024-01-16,VEGETABLE018,Poivrons,Légumes d'Été,37,1.64,60.68,39.59,21.089999999999996,1,1,0,Hiver,5
2024-01-17,VEGETABLE018,Poivrons,Légumes d'Été,11,1.64,18.04,11.770000000000001,6.269999999999998,1,2,0,Hiver,5
2024-01-18,VEGETABLE018,Poivrons,Légumes d'Été,22,1.64,36.08,23.540000000000003,12.539999999999996,1,3,0,Hiver,5
2024-01-19,VEGETABLE018,Poivrons,Légumes d'Été,29,1.64,47.559999999999995,31.03,16.529999999999994,1,4,0,Hiver,5
2024-01-20,VEGETABLE018,Poivrons,Légumes d'Été,9,1.64,14.76,9.63,5.129999999999999,1,5,1,Hiver,5
2024-01-21,VEGETABLE018,Poivrons,Légumes d'Été,46,1.64,75.44,49.220000000000006,26.21999999999999,1,6,1,Hiver,5
2024-01-22,VEGETABLE018,Poivrons,Légumes d'Été,42,1.64,68.88,44.940000000000005,23.93999999999999,1,0,0,Hiver,5
2024-01-23,VEGETABLE018,Poivrons,Légumes d'Été,44,1.64,72.16,47.080000000000005,25.07999999999999,1,1,0,Hiver,5
2024-01-24,VEGETABLE018,Poivrons,Légumes d'Été,55,1.64,90.19999999999999,58.85,31.349999999999987,1,2,0,Hiver,5
2024-01-25,VEGETABLE018,Poivrons,Légumes d'Été,27,1.64,44.279999999999994,28.89,15.389999999999993,1,3,0,Hiver,5
2024-01-26,VEGETABLE018,Poivrons,Légumes d'Été,47,1.64,77.08,50.290000000000006,26.789999999999992,1,4,0,Hiver,5
2024-01-27,VEGETABLE018,Poivrons,Légumes d'Été,59,1.64,96.75999999999999,63.13,33.62999999999999,1,5,1,Hiver,5
2024-01-28,VEGETABLE018,Poivrons,Légumes d'Été,45,1.64,73.8,48.150000000000006,25.64999999999999,1,6,1,Hiver,5
2024-01-29,VEGETABLE018,Poivrons,Légumes d'Été,39,1.64,63.959999999999994,41.730000000000004,22.22999999999999,1,0,0,Hiver,5
2024-01-30,VEGETABLE018,Poivrons,Légumes d'Été,52,1.64,85.28,55.64,29.64,1,1,0,Hiver,5
