date,product_id,current_stock,reorder_level,reorder_quantity,lead_time_days,shelf_life_days
2023-04-29,VEGETABLE018,39,6,71,4,5
2023-04-30,VEGETABLE018,69,17,30,2,5
2023-05-01,VEGETABLE018,82,15,77,4,5
2023-05-02,VEGETABLE018,38,11,41,3,5
2023-05-03,VEGETABLE018,70,16,31,2,5
2023-05-04,VEGETABLE018,85,5,37,4,5
2023-05-05,VEGETABLE018,82,8,52,3,5
2023-05-06,VEGETABLE018,43,16,37,5,5
2023-05-07,VEGETABLE018,86,20,70,1,5
2023-05-08,VEGETABLE018,45,16,80,5,5
2023-05-09,VEGETABLE018,84,7,76,1,5
2023-05-10,VEGETABLE018,63,13,75,1,5
2023-05-11,VEGETABLE018,47,12,76,4,5
2023-05-12,VEGETABLE018,79,20,38,5,5
2023-05-13,VEGETABLE018,45,6,44,1,5
2023-05-14,VEGETABLE018,56,11,60,5,5
2023-05-15,VEGETABLE018,59,11,43,4,5
2023-05-16,VEGETABLE018,52,11,56,4,5
2023-05-17,VEGETABLE018,38,5,46,4,5
2023-05-18,VEGETABLE018,74,15,57,1,5
2023-05-19,VEGETABLE018,62,10,44,4,5
2023-05-20,VEGETABLE018,66,19,34,5,5
2023-05-21,VEGETABLE018,64,8,45,5,5
2023-05-22,VEGETABLE018,86,11,31,5,5
2023-05-23,VEGETABLE018,87,13,54,5,5
2023-05-24,VEGETABLE018,64,16,51,4,5
2023-05-25,VEGETABLE018,47,7,76,2,5
2023-05-26,VEGETABLE018,81,8,78,3,5
2023-05-27,VEGETABLE018,41,8,36,1,5
2023-05-28,VEGETABLE018,64,19,40,5,5
2023-05-29,VEGETABLE018,51,7,74,3,5
2023-05-30,VEGETABLE018,70,18,41,3,5
2023-05-31,VEGETABLE018,83,15,63,1,5
2023-06-01,VEGETABLE018,45,13,76,4,5
2023-06-02,VEGETABLE018,38,19,73,4,5
2023-06-03,VEGETABLE018,64,18,56,4,5
2023-06-04,VEGETABLE018,76,10,72,3,5
2023-06-05,VEGETABLE018,40,19,50,5,5
2023-06-06,VEGETABLE018,41,12,43,5,5
2023-06-07,VEGETABLE018,47,12,46,5,5
2023-06-08,VEGETABLE018,79,13,80,3,5
2023-06-09,VEGETABLE018,42,7,61,5,5
2023-06-10,VEGETABLE018,37,20,72,5,5
2023-06-11,VEGETABLE018,58,7,73,4,5
2023-06-12,VEGETABLE018,77,9,36,5,5
2023-06-13,VEGETABLE018,80,18,30,4,5
2023-06-14,VEGETABLE018,80,5,63,2,5
2023-06-15,VEGETABLE018,40,18,43,1,5
2023-06-16,VEGETABLE018,67,16,64,1,5
2023-06-17,VEGETABLE018,37,15,53,1,5
2023-06-18,VEGETABLE018,64,8,31,1,5
2023-06-19,VEGETABLE018,81,7,59,5,5
2023-06-20,VEGETABLE018,67,6,76,5,5
2023-06-21,VEGETABLE018,64,20,38,1,5
2023-06-22,VEGETABLE018,74,17,79,1,5
2023-06-23,VEGETABLE018,46,11,63,3,5
2023-06-24,VEGETABLE018,41,12,52,3,5
2023-06-25,VEGETABLE018,80,11,44,1,5
2023-06-26,VEGETABLE018,63,15,56,3,5
2023-06-27,VEGETABLE018,80,15,34,1,5
2023-06-28,VEGETABLE018,87,17,35,1,5
2023-06-29,VEGETABLE018,75,17,79,3,5
2023-06-30,VEGETABLE018,48,8,45,3,5
2023-07-01,VEGETABLE018,60,17,48,5,5
2023-07-02,VEGETABLE018,61,13,61,3,5
2023-07-03,VEGETABLE018,47,9,73,1,5
2023-07-04,VEGETABLE018,73,15,40,5,5
2023-07-05,VEGETABLE018,50,5,49,5,5
2023-07-06,VEGETABLE018,66,6,61,1,5
2023-07-07,VEGETABLE018,87,15,63,2,5
2023-07-08,VEGETABLE018,85,14,79,3,5
2023-07-09,VEGETABLE018,63,13,63,2,5
2023-07-10,VEGETABLE018,49,6,41,4,5
2023-07-11,VEGETABLE018,73,18,33,5,5
2023-07-12,VEGETABLE018,45,12,70,3,5
2023-07-13,VEGETABLE018,47,7,45,4,5
2023-07-14,VEGETABLE018,50,18,61,1,5
2023-07-15,VEGETABLE018,52,20,55,1,5
2023-07-16,VEGETABLE018,64,11,48,3,5
2023-07-17,VEGETABLE018,44,16,73,5,5
2023-07-18,VEGETABLE018,82,14,53,5,5
2023-07-19,VEGETABLE018,39,11,42,5,5
2023-07-20,VEGETABLE018,78,16,48,2,5
2023-07-21,VEGETABLE018,72,16,37,4,5
2023-07-22,VEGETABLE018,41,17,68,2,5
2023-07-23,VEGETABLE018,42,20,74,2,5
2023-07-24,VEGETABLE018,53,7,37,4,5
2023-07-25,VEGETABLE018,86,8,56,5,5
2023-07-26,VEGETABLE018,67,16,63,5,5
2023-07-27,VEGETABLE018,59,15,70,3,5
2023-07-28,VEGETABLE018,86,6,59,1,5
2023-07-29,VEGETABLE018,49,10,66,4,5
2023-07-30,VEGETABLE018,48,13,78,2,5
2023-07-31,VEGETABLE018,42,18,79,3,5
2023-08-01,VEGETABLE018,80,15,58,1,5
2023-08-02,VEGETABLE018,55,6,43,2,5
2023-08-03,VEGETABLE018,74,17,62,2,5
2023-08-04,VEGETABLE018,75,9,76,5,5
2023-08-05,VEGETABLE018,42,7,48,4,5
2023-08-06,VEGETABLE018,61,11,64,3,5
2023-08-07,VEGETABLE018,84,17,43,2,5
2023-08-08,VEGETABLE018,41,14,62,5,5
2023-08-09,VEGETABLE018,74,9,80,5,5
2023-08-10,VEGETABLE018,57,10,77,3,5
2023-08-11,VEGETABLE018,67,18,47,5,5
2023-08-12,VEGETABLE018,68,19,45,5,5
2023-08-13,VEGETABLE018,70,9,58,5,5
2023-08-14,VEGETABLE018,50,17,55,3,5
2023-08-15,VEGETABLE018,77,13,31,5,5
2023-08-16,VEGETABLE018,63,7,72,4,5
2023-08-17,VEGETABLE018,62,6,63,3,5
2023-08-18,VEGETABLE018,42,14,31,1,5
2023-08-19,VEGETABLE018,46,13,54,4,5
2023-08-20,VEGETABLE018,69,5,33,4,5
2023-08-21,VEGETABLE018,83,8,35,5,5
2023-08-22,VEGETABLE018,55,9,73,2,5
2023-08-23,VEGETABLE018,56,12,72,2,5
2023-08-24,VEGETABLE018,60,6,68,4,5
2023-08-25,VEGETABLE018,69,11,40,2,5
2023-08-26,VEGETABLE018,38,13,35,4,5
2023-08-27,VEGETABLE018,42,19,72,1,5
2023-08-28,VEGETABLE018,81,16,68,1,5
2023-08-29,VEGETABLE018,71,6,50,1,5
2023-08-30,VEGETABLE018,62,16,76,2,5
2023-08-31,VEGETABLE018,72,10,69,1,5
2023-09-01,VEGETABLE018,40,5,40,5,5
2023-09-02,VEGETABLE018,39,20,51,2,5
2023-09-03,VEGETABLE018,40,13,71,4,5
2023-09-04,VEGETABLE018,73,8,42,2,5
2023-09-05,VEGETABLE018,79,12,38,4,5
2023-09-06,VEGETABLE018,37,9,32,3,5
2023-09-07,VEGETABLE018,59,16,52,2,5
2023-09-08,VEGETABLE018,57,13,38,3,5
2023-09-09,VEGETABLE018,75,15,80,1,5
2023-09-10,VEGETABLE018,85,10,40,2,5
2023-09-11,VEGETABLE018,38,6,55,3,5
2023-09-12,VEGETABLE018,67,17,49,1,5
2023-09-13,VEGETABLE018,80,8,56,5,5
2023-09-14,VEGETABLE018,37,12,52,3,5
2023-09-15,VEGETABLE018,64,13,40,3,5
2023-09-16,VEGETABLE018,57,18,46,1,5
2023-09-17,VEGETABLE018,58,11,47,3,5
2023-09-18,VEGETABLE018,85,15,35,3,5
2023-09-19,VEGETABLE018,61,6,35,5,5
2023-09-20,VEGETABLE018,87,13,69,3,5
2023-09-21,VEGETABLE018,81,9,78,1,5
2023-09-22,VEGETABLE018,42,13,66,3,5
2023-09-23,VEGETABLE018,55,10,55,2,5
2023-09-24,VEGETABLE018,86,5,67,2,5
2023-09-25,VEGETABLE018,86,20,50,4,5
2023-09-26,VEGETABLE018,74,17,58,3,5
2023-09-27,VEGETABLE018,66,16,73,2,5
2023-09-28,VEGETABLE018,80,16,36,4,5
2023-09-29,VEGETABLE018,73,9,72,5,5
2023-09-30,VEGETABLE018,40,16,30,2,5
2023-10-01,VEGETABLE018,51,19,70,5,5
2023-10-02,VEGETABLE018,71,15,30,5,5
2023-10-03,VEGETABLE018,47,17,62,4,5
2023-10-04,VEGETABLE018,85,14,80,2,5
2023-10-05,VEGETABLE018,65,9,39,5,5
2023-10-06,VEGETABLE018,46,6,52,2,5
2023-10-07,VEGETABLE018,37,14,33,3,5
2023-10-08,VEGETABLE018,40,20,60,4,5
2023-10-09,VEGETABLE018,37,6,61,3,5
2023-10-10,VEGETABLE018,55,19,49,1,5
2023-10-11,VEGETABLE018,67,6,46,4,5
2023-10-12,VEGETABLE018,82,13,42,2,5
2023-10-13,VEGETABLE018,79,12,64,3,5
2023-10-14,VEGETABLE018,52,17,64,3,5
2023-10-15,VEGETABLE018,43,10,47,1,5
2023-10-16,VEGETABLE018,56,7,50,2,5
2023-10-17,VEGETABLE018,50,13,80,3,5
2023-10-18,VEGETABLE018,58,5,35,2,5
2023-10-19,VEGETABLE018,57,11,64,2,5
2023-10-20,VEGETABLE018,72,19,51,1,5
2023-10-21,VEGETABLE018,77,11,31,4,5
2023-10-22,VEGETABLE018,53,8,77,3,5
2023-10-23,VEGETABLE018,46,5,60,2,5
2023-10-24,VEGETABLE018,39,14,47,3,5
2023-10-25,VEGETABLE018,86,10,41,2,5
2023-10-26,VEGETABLE018,40,11,79,1,5
2023-10-27,VEGETABLE018,49,7,64,1,5
2023-10-28,VEGETABLE018,54,11,73,5,5
2023-10-29,VEGETABLE018,59,6,37,1,5
2023-10-30,VEGETABLE018,62,8,73,4,5
2023-10-31,VEGETABLE018,71,15,54,4,5
2023-11-01,VEGETABLE018,71,17,33,3,5
2023-11-02,VEGETABLE018,75,6,67,1,5
2023-11-03,VEGETABLE018,52,19,50,1,5
2023-11-04,VEGETABLE018,73,20,37,3,5
2023-11-05,VEGETABLE018,83,17,60,5,5
2023-11-06,VEGETABLE018,37,12,70,2,5
2023-11-07,VEGETABLE018,50,10,80,5,5
2023-11-08,VEGETABLE018,51,17,61,4,5
2023-11-09,VEGETABLE018,84,14,65,3,5
2023-11-10,VEGETABLE018,40,15,59,4,5
2023-11-11,VEGETABLE018,84,13,34,5,5
2023-11-12,VEGETABLE018,80,9,43,4,5
2023-11-13,VEGETABLE018,84,5,66,2,5
2023-11-14,VEGETABLE018,61,16,66,3,5
2023-11-15,VEGETABLE018,51,9,31,3,5
2023-11-16,VEGETABLE018,67,15,77,4,5
2023-11-17,VEGETABLE018,41,14,39,5,5
2023-11-18,VEGETABLE018,40,9,43,4,5
2023-11-19,VEGETABLE018,53,14,32,4,5
2023-11-20,VEGETABLE018,47,19,76,5,5
2023-11-21,VEGETABLE018,78,14,35,1,5
2023-11-22,VEGETABLE018,67,15,65,3,5
2023-11-23,VEGETABLE018,53,16,67,1,5
2023-11-24,VEGETABLE018,69,16,44,4,5
2023-11-25,VEGETABLE018,37,11,53,4,5
2023-11-26,VEGETABLE018,79,20,34,2,5
2023-11-27,VEGETABLE018,58,19,62,3,5
2023-11-28,VEGETABLE018,51,10,75,5,5
2023-11-29,VEGETABLE018,42,7,61,1,5
2023-11-30,VEGETABLE018,55,8,73,2,5
2023-12-01,VEGETABLE018,53,20,49,2,5
2023-12-02,VEGETABLE018,57,13,52,2,5
2023-12-03,VEGETABLE018,50,18,32,1,5
2023-12-04,VEGETABLE018,45,19,61,5,5
2023-12-05,VEGETABLE018,59,15,67,5,5
2023-12-06,VEGETABLE018,59,13,61,2,5
2023-12-07,VEGETABLE018,46,18,72,5,5
2023-12-08,VEGETABLE018,62,18,62,3,5
2023-12-09,VEGETABLE018,68,15,64,5,5
2023-12-10,VEGETABLE018,73,14,72,4,5
2023-12-11,VEGETABLE018,59,8,46,4,5
2023-12-12,VEGETABLE018,71,16,34,3,5
2023-12-13,VEGETABLE018,69,11,41,3,5
2023-12-14,VEGETABLE018,62,13,80,5,5
2023-12-15,VEGETABLE018,61,5,54,1,5
2023-12-16,VEGETABLE018,82,5,51,2,5
2023-12-17,VEGETABLE018,81,11,76,2,5
2023-12-18,VEGETABLE018,52,10,61,5,5
2023-12-19,VEGETABLE018,77,13,47,2,5
2023-12-20,VEGETABLE018,73,19,47,2,5
2023-12-21,VEGETABLE018,86,5,73,5,5
2023-12-22,VEGETABLE018,63,18,50,5,5
2023-12-23,VEGETABLE018,70,8,76,4,5
2023-12-24,VEGETABLE018,56,18,66,4,5
2023-12-25,VEGETABLE018,65,12,34,1,5
2023-12-26,VEGETABLE018,65,17,58,2,5
2023-12-27,VEGETABLE018,39,8,34,4,5
2023-12-28,VEGETABLE018,52,13,79,4,5
2023-12-29,VEGETABLE018,44,9,69,5,5
2023-12-30,VEGETABLE018,86,19,35,5,5
2023-12-31,VEGETABLE018,75,6,30,3,5
2024-01-01,VEGETABLE018,66,11,39,2,5
2024-01-02,VEGETABLE018,60,14,69,1,5
2024-01-03,VEGETABLE018,52,19,41,4,5
2024-01-04,VEGETABLE018,44,16,69,3,5
2024-01-05,VEGETABLE018,66,10,72,1,5
2024-01-06,VEGETABLE018,61,15,79,4,5
2024-01-07,VEGETABLE018,48,16,77,1,5
2024-01-08,VEGETABLE018,80,13,51,2,5
2024-01-09,VEGETABLE018,85,17,49,2,5
2024-01-10,VEGETABLE018,83,6,56,4,5
2024-01-11,VEGETABLE018,54,17,63,5,5
2024-01-12,VEGETABLE018,75,18,68,2,5
2024-01-13,VEGETABLE018,61,12,62,5,5
2024-01-14,VEGETABLE018,77,17,40,2,5
2024-01-15,VEGETABLE018,37,7,69,3,5
2024-01-16,VEGETABLE018,81,6,44,4,5
2024-01-17,VEGETABLE018,75,11,79,3,5
2024-01-18,VEGETABLE018,47,13,32,1,5
2024-01-19,VEGETABLE018,45,14,79,2,5
2024-01-20,VEGETABLE018,75,14,76,1,5
2024-01-21,VEGETABLE018,77,12,58,1,5
2024-01-22,VEGETABLE018,70,15,39,2,5
2024-01-23,VEGETABLE018,38,7,32,4,5
2024-01-24,VEGETABLE018,40,5,65,2,5
2024-01-25,VEGETABLE018,84,8,61,2,5
2024-01-26,VEGETABLE018,79,10,44,4,5
2024-01-27,VEGETABLE018,67,20,44,5,5
2024-01-28,VEGETABLE018,50,10,59,4,5
2024-01-29,VEGETABLE018,62,19,59,5,5
2024-01-30,VEGETABLE018,48,9,67,5,5
2024-01-31,VEGETABLE018,41,14,61,3,5
2024-02-01,VEGETABLE018,86,10,51,1,5
2024-02-02,VEGETABLE018,80,8,64,5,5
2024-02-03,VEGETABLE018,80,19,79,5,5
2024-02-04,VEGETABLE018,73,9,73,4,5
2024-02-05,VEGETABLE018,71,17,47,1,5
2024-02-06,VEGETABLE018,68,20,53,1,5
2024-02-07,VEGETABLE018,81,18,35,2,5
2024-02-08,VEGETABLE018,86,12,78,5,5
2024-02-09,VEGETABLE018,71,15,67,1,5
2024-02-10,VEGETABLE018,85,14,32,2,5
2024-02-11,VEGETABLE018,68,20,78,5,5
2024-02-12,VEGETABLE018,79,10,60,1,5
2024-02-13,VEGETABLE018,42,13,66,2,5
2024-02-14,VEGETABLE018,55,11,40,1,5
2024-02-15,VEGETABLE018,55,7,53,2,5
2024-02-16,VEGETABLE018,84,20,44,1,5
2024-02-17,VEGETABLE018,62,6,40,2,5
2024-02-18,VEGETABLE018,57,18,43,4,5
2024-02-19,VEGETABLE018,74,5,34,2,5
2024-02-20,VEGETABLE018,81,7,65,2,5
2024-02-21,VEGETABLE018,55,7,65,4,5
2024-02-22,VEGETABLE018,65,17,38,3,5
2024-02-23,VEGETABLE018,80,15,53,4,5
2024-02-24,VEGETABLE018,46,8,33,3,5
2024-02-25,VEGETABLE018,40,14,53,5,5
2024-02-26,VEGETABLE018,49,20,68,3,5
2024-02-27,VEGETABLE018,68,17,34,2,5
2024-02-28,VEGETABLE018,83,6,34,4,5
2024-02-29,VEGETABLE018,84,15,79,3,5
2024-03-01,VEGETABLE018,81,20,66,1,5
2024-03-02,VEGETABLE018,69,8,80,5,5
2024-03-03,VEGETABLE018,85,19,67,3,5
2024-03-04,VEGETABLE018,74,5,76,4,5
2024-03-05,VEGETABLE018,73,15,43,3,5
2024-03-06,VEGETABLE018,62,8,74,4,5
2024-03-07,VEGETABLE018,77,17,56,1,5
2024-03-08,VEGETABLE018,59,17,61,3,5
2024-03-09,VEGETABLE018,62,17,58,4,5
2024-03-10,VEGETABLE018,38,14,62,3,5
2024-03-11,VEGETABLE018,65,11,71,4,5
2024-03-12,VEGETABLE018,75,17,80,5,5
2024-03-13,VEGETABLE018,63,11,33,3,5
2024-03-14,VEGETABLE018,87,12,43,3,5
2024-03-15,VEGETABLE018,59,12,73,2,5
2024-03-16,VEGETABLE018,70,19,66,1,5
2024-03-17,VEGETABLE018,45,8,58,2,5
2024-03-18,VEGETABLE018,45,5,41,4,5
2024-03-19,VEGETABLE018,57,15,56,5,5
2024-03-20,VEGETABLE018,56,7,41,4,5
2024-03-21,VEGETABLE018,66,7,57,1,5
2024-03-22,VEGETABLE018,86,18,33,1,5
2024-03-23,VEGETABLE018,75,15,49,1,5
2024-03-24,VEGETABLE018,73,10,30,2,5
2024-03-25,VEGETABLE018,69,12,73,3,5
2024-03-26,VEGETABLE018,44,8,43,1,5
2024-03-27,VEGETABLE018,59,20,31,2,5
2024-03-28,VEGETABLE018,65,17,58,5,5
2024-03-29,VEGETABLE018,55,10,70,2,5
2024-03-30,VEGETABLE018,77,17,59,1,5
2024-03-31,VEGETABLE018,77,14,30,5,5
2024-04-01,VEGETABLE018,79,17,48,5,5
2024-04-02,VEGETABLE018,81,18,49,1,5
2024-04-03,VEGETABLE018,68,17,70,1,5
2024-04-04,VEGETABLE018,55,14,67,1,5
2024-04-05,VEGETABLE018,79,6,59,1,5
2024-04-06,VEGETABLE018,87,11,48,2,5
2024-04-07,VEGETABLE018,64,17,75,5,5
2024-04-08,VEGETABLE018,87,10,63,3,5
2024-04-09,VEGETABLE018,57,8,65,5,5
2024-04-10,VEGETABLE018,66,14,62,2,5
2024-04-11,VEGETABLE018,74,16,72,3,5
2024-04-12,VEGETABLE018,70,14,40,2,5
2024-04-13,VEGETABLE018,38,8,38,1,5
2024-04-14,VEGETABLE018,55,20,63,4,5
2024-04-15,VEGETABLE018,72,16,31,4,5
2024-04-16,VEGETABLE018,40,20,53,5,5
2024-04-17,VEGETABLE018,39,13,67,4,5
2024-04-18,VEGETABLE018,66,16,45,2,5
2024-04-19,VEGETABLE018,46,7,57,5,5
2024-04-20,VEGETABLE018,71,11,69,2,5
2024-04-21,VEGETABLE018,41,15,45,2,5
2024-04-22,VEGETABLE018,75,18,60,3,5
2024-04-23,VEGETABLE018,65,12,46,1,5
2024-04-24,VEGETABLE018,84,16,30,5,5
2024-04-25,VEGETABLE018,40,5,45,3,5
2024-04-26,VEGETABLE018,87,7,65,3,5
2024-04-27,VEGETABLE018,49,8,57,5,5
2024-04-28,VEGETABLE018,43,6,31,3,5
2024-04-29,VEGETABLE018,56,14,62,1,5
2024-04-30,VEGETABLE018,64,7,71,2,5
2024-05-01,VEGETABLE018,40,11,30,3,5
2024-05-02,VEGETABLE018,58,18,52,3,5
2024-05-03,VEGETABLE018,85,8,60,1,5
2024-05-04,VEGETABLE018,44,8,45,4,5
2024-05-05,VEGETABLE018,62,5,55,5,5
2024-05-06,VEGETABLE018,57,16,55,4,5
2024-05-07,VEGETABLE018,85,11,73,4,5
2024-05-08,VEGETABLE018,84,13,41,3,5
2024-05-09,VEGETABLE018,70,15,63,2,5
2024-05-10,VEGETABLE018,44,12,54,4,5
2024-05-11,VEGETABLE018,57,11,71,1,5
2024-05-12,VEGETABLE018,64,7,44,4,5
2024-05-13,VEGETABLE018,41,12,60,2,5
2024-05-14,VEGETABLE018,76,11,52,5,5
2024-05-15,VEGETABLE018,87,16,31,4,5
2024-05-16,VEGETABLE018,82,19,51,2,5
2024-05-17,VEGETABLE018,64,10,31,1,5
2024-05-18,VEGETABLE018,60,10,65,1,5
2024-05-19,VEGETABLE018,80,19,64,2,5
2024-05-20,VEGETABLE018,82,18,70,4,5
2024-05-21,VEGETABLE018,38,12,74,2,5
2024-05-22,VEGETABLE018,51,6,70,4,5
2024-05-23,VEGETABLE018,50,7,56,2,5
2024-05-24,VEGETABLE018,62,12,54,1,5
2024-05-25,VEGETABLE018,53,13,57,3,5
2024-05-26,VEGETABLE018,65,11,47,3,5
2024-05-27,VEGETABLE018,74,8,50,4,5
2024-05-28,VEGETABLE018,66,16,44,2,5
2024-05-29,VEGETABLE018,77,20,69,2,5
2024-05-30,VEGETABLE018,67,7,58,1,5
2024-05-31,VEGETABLE018,75,19,65,2,5
2024-06-01,VEGETABLE018,86,9,68,3,5
2024-06-02,VEGETABLE018,58,9,74,4,5
2024-06-03,VEGETABLE018,84,6,38,1,5
2024-06-04,VEGETABLE018,83,15,53,3,5
2024-06-05,VEGETABLE018,80,16,54,3,5
2024-06-06,VEGETABLE018,79,14,64,3,5
2024-06-07,VEGETABLE018,84,11,69,4,5
2024-06-08,VEGETABLE018,74,12,63,4,5
2024-06-09,VEGETABLE018,50,6,76,4,5
2024-06-10,VEGETABLE018,65,5,41,1,5
2024-06-11,VEGETABLE018,49,14,55,3,5
2024-06-12,VEGETABLE018,70,15,47,5,5
2024-06-13,VEGETABLE018,75,20,67,1,5
2024-06-14,VEGETABLE018,76,10,37,5,5
2024-06-15,VEGETABLE018,41,12,73,3,5
2024-06-16,VEGETABLE018,42,7,65,5,5
2024-06-17,VEGETABLE018,48,14,43,5,5
2024-06-18,VEGETABLE018,75,10,56,5,5
2024-06-19,VEGETABLE018,85,19,60,4,5
2024-06-20,VEGETABLE018,42,8,55,2,5
2024-06-21,VEGETABLE018,71,13,68,1,5
2024-06-22,VEGETABLE018,87,9,65,1,5
2024-06-23,VEGETABLE018,45,8,43,2,5
2024-06-24,VEGETABLE018,44,10,36,3,5
2024-06-25,VEGETABLE018,56,18,46,3,5
2024-06-26,VEGETABLE018,58,13,55,4,5
2024-06-27,VEGETABLE018,77,14,52,4,5
2024-06-28,VEGETABLE018,82,5,76,3,5
2024-06-29,VEGETABLE018,82,16,77,1,5
2024-06-30,VEGETABLE018,80,11,68,1,5
2024-07-01,VEGETABLE018,54,5,57,2,5
2024-07-02,VEGETABLE018,46,9,52,2,5
2024-07-03,VEGETABLE018,75,6,72,2,5
2024-07-04,VEGETABLE018,85,20,32,2,5
2024-07-05,VEGETABLE018,77,20,75,2,5
2024-07-06,VEGETABLE018,53,11,54,2,5
2024-07-07,VEGETABLE018,40,8,36,5,5
2024-07-08,VEGETABLE018,63,11,48,2,5
2024-07-09,VEGETABLE018,59,15,74,1,5
2024-07-10,VEGETABLE018,72,10,62,4,5
2024-07-11,VEGETABLE018,38,18,49,2,5
2024-07-12,VEGETABLE018,70,16,78,4,5
2024-07-13,VEGETABLE018,59,6,61,2,5
2024-07-14,VEGETABLE018,47,11,68,4,5
2024-07-15,VEGETABLE018,43,6,76,2,5
2024-07-16,VEGETABLE018,66,7,33,5,5
2024-07-17,VEGETABLE018,87,17,71,1,5
2024-07-18,VEGETABLE018,60,13,46,1,5
2024-07-19,VEGETABLE018,61,20,48,4,5
2024-07-20,VEGETABLE018,49,18,56,2,5
2024-07-21,VEGETABLE018,58,5,54,3,5
2024-07-22,VEGETABLE018,38,5,72,3,5
2024-07-23,VEGETABLE018,45,7,46,4,5
2024-07-24,VEGETABLE018,58,5,73,1,5
2024-07-25,VEGETABLE018,58,8,71,4,5
2024-07-26,VEGETABLE018,67,20,53,4,5
2024-07-27,VEGETABLE018,59,17,58,4,5
2024-07-28,VEGETABLE018,74,13,39,3,5
2024-07-29,VEGETABLE018,54,11,49,5,5
2024-07-30,VEGETABLE018,72,11,34,5,5
2024-07-31,VEGETABLE018,63,16,52,3,5
2024-08-01,VEGETABLE018,61,7,74,5,5
2024-08-02,VEGETABLE018,65,19,48,4,5
2024-08-03,VEGETABLE018,63,5,38,2,5
2024-08-04,VEGETABLE018,68,18,80,2,5
2024-08-05,VEGETABLE018,81,17,57,3,5
2024-08-06,VEGETABLE018,71,5,35,5,5
2024-08-07,VEGETABLE018,86,14,73,4,5
2024-08-08,VEGETABLE018,85,20,68,1,5
2024-08-09,VEGETABLE018,54,18,63,2,5
2024-08-10,VEGETABLE018,70,20,72,3,5
2024-08-11,VEGETABLE018,56,13,38,1,5
2024-08-12,VEGETABLE018,69,20,49,2,5
2024-08-13,VEGETABLE018,80,10,57,3,5
2024-08-14,VEGETABLE018,79,6,37,3,5
2024-08-15,VEGETABLE018,41,7,38,1,5
2024-08-16,VEGETABLE018,49,13,69,4,5
2024-08-17,VEGETABLE018,51,14,76,5,5
2024-08-18,VEGETABLE018,58,15,30,3,5
2024-08-19,VEGETABLE018,65,6,50,3,5
2024-08-20,VEGETABLE018,83,14,75,4,5
2024-08-21,VEGETABLE018,48,20,72,2,5
2024-08-22,VEGETABLE018,69,12,76,3,5
2024-08-23,VEGETABLE018,60,17,68,3,5
2024-08-24,VEGETABLE018,65,16,72,3,5
2024-08-25,VEGETABLE018,74,10,79,5,5
2024-08-26,VEGETABLE018,55,6,44,2,5
2024-08-27,VEGETABLE018,63,10,48,5,5
2024-08-28,VEGETABLE018,80,14,74,2,5
2024-08-29,VEGETABLE018,82,9,69,3,5
2024-08-30,VEGETABLE018,67,15,67,1,5
2024-08-31,VEGETABLE018,52,7,67,5,5
2024-09-01,VEGETABLE018,62,16,80,3,5
2024-09-02,VEGETABLE018,77,12,75,3,5
2024-09-03,VEGETABLE018,57,19,76,1,5
2024-09-04,VEGETABLE018,51,14,76,4,5
2024-09-05,VEGETABLE018,62,6,61,5,5
2024-09-06,VEGETABLE018,46,8,46,2,5
2024-09-07,VEGETABLE018,61,14,33,5,5
2024-09-08,VEGETABLE018,50,20,33,4,5
2024-09-09,VEGETABLE018,56,6,56,5,5
2024-09-10,VEGETABLE018,40,6,43,3,5
2024-09-11,VEGETABLE018,42,18,76,2,5
2024-09-12,VEGETABLE018,60,5,47,4,5
2024-09-13,VEGETABLE018,46,16,71,1,5
2024-09-14,VEGETABLE018,75,16,35,5,5
2024-09-15,VEGETABLE018,73,10,42,1,5
2024-09-16,VEGETABLE018,49,15,49,1,5
2024-09-17,VEGETABLE018,56,14,38,3,5
2024-09-18,VEGETABLE018,59,15,33,5,5
2024-09-19,VEGETABLE018,43,18,61,3,5
2024-09-20,VEGETABLE018,58,8,68,5,5
2024-09-21,VEGETABLE018,47,6,41,5,5
2024-09-22,VEGETABLE018,81,7,74,5,5
2024-09-23,VEGETABLE018,76,7,58,4,5
2024-09-24,VEGETABLE018,71,14,50,3,5
2024-09-25,VEGETABLE018,53,6,44,4,5
2024-09-26,VEGETABLE018,87,5,45,2,5
2024-09-27,VEGETABLE018,47,10,40,2,5
2024-09-28,VEGETABLE018,39,14,56,3,5
2024-09-29,VEGETABLE018,85,8,48,2,5
2024-09-30,VEGETABLE018,82,20,60,3,5
2024-10-01,VEGETABLE018,54,19,65,3,5
2024-10-02,VEGETABLE018,37,13,78,1,5
2024-10-03,VEGETABLE018,49,8,79,2,5
2024-10-04,VEGETABLE018,47,18,58,2,5
2024-10-05,VEGETABLE018,48,14,35,1,5
2024-10-06,VEGETABLE018,46,20,55,5,5
2024-10-07,VEGETABLE018,73,14,64,5,5
2024-10-08,VEGETABLE018,86,5,75,5,5
2024-10-09,VEGETABLE018,85,19,42,5,5
2024-10-10,VEGETABLE018,68,8,65,3,5
2024-10-11,VEGETABLE018,55,5,46,3,5
2024-10-12,VEGETABLE018,81,11,57,5,5
2024-10-13,VEGETABLE018,65,18,41,5,5
2024-10-14,VEGETABLE018,56,6,80,2,5
2024-10-15,VEGETABLE018,86,6,54,3,5
