date,product_id,page_views,add_to_cart,purchases,conversion_rate,avg_rating,reviews_count,organic_preference
2023-08-08,VEGETABLE016,84,16,15,0.09455566818002673,4.2,3,0
2023-08-09,VEGETABLE016,77,0,5,0.22193172169004904,4.5,3,0
2023-08-10,VEGETABLE016,54,22,4,0.2091462867577849,4.7,2,0
2023-08-11,VEGETABLE016,90,8,9,0.22639311427300512,4.8,4,0
2023-08-12,VEGETABLE016,85,7,4,0.15614928012177298,3.6,5,0
2023-08-13,VEGETABLE016,129,15,12,0.2497968179236455,4.4,1,0
2023-08-14,VEGETABLE016,89,10,12,0.24049472445390635,4.3,4,0
2023-08-15,VEGETABLE016,105,21,4,0.17980610841187528,3.8,3,0
2023-08-16,VEGETABLE016,86,10,7,0.16032073106339226,4.1,5,0
2023-08-17,VEGETABLE016,48,3,10,0.23279300361043836,4.4,0,0
2023-08-18,VEGETABLE016,39,0,11,0.16793535265195061,4.2,2,0
2023-08-19,VEGETABLE016,87,8,8,0.1958123209339481,3.9,1,0
2023-08-20,VEGETABLE016,79,5,14,0.1751297035912917,3.8,6,0
2023-08-21,VEGETABLE016,105,16,9,0.1316274165347957,3.7,6,0
2023-08-22,VEGETABLE016,50,7,3,0.08303206355273815,4.6,0,0
2023-08-23,VEGETABLE016,60,16,9,0.11308963298474477,3.9,4,0
2023-08-24,VEGETABLE016,75,4,8,0.19139293354589004,4.4,2,0
2023-08-25,VEGETABLE016,118,11,7,0.14574690224908976,3.7,7,0
2023-08-26,VEGETABLE016,61,10,5,0.0876551479687771,3.6,4,0
2023-08-27,VEGETABLE016,50,22,6,0.23005483644567004,4.3,3,0
2023-08-28,VEGETABLE016,83,15,5,0.19080258096836172,3.5,0,0
2023-08-29,VEGETABLE016,60,13,7,0.08515797764450235,4.7,4,0
2023-08-30,VEGETABLE016,89,7,7,0.1984184679059024,4.4,1,0
2023-08-31,VEGETABLE016,50,29,11,0.22185546525255234,4.2,4,0
2023-09-01,VEGETABLE016,80,20,5,0.17606347994144667,3.7,2,0
2023-09-02,VEGETABLE016,62,16,12,0.09375641481199905,3.8,2,0
2023-09-03,VEGETABLE016,69,13,6,0.1179546226242009,4.4,3,0
2023-09-04,VEGETABLE016,45,14,6,0.12034874832003853,4.0,1,0
2023-09-05,VEGETABLE016,148,20,10,0.23142258534063664,4.3,1,0
2023-09-06,VEGETABLE016,93,13,8,0.21295613693904142,4.4,3,0
2023-09-07,VEGETABLE016,104,13,5,0.143944827602611,4.8,3,0
2023-09-08,VEGETABLE016,148,27,2,0.19031167588085485,3.7,0,0
2023-09-09,VEGETABLE016,115,24,9,0.20322565524303807,3.6,1,0
2023-09-10,VEGETABLE016,64,27,12,0.22644735950306927,3.9,0,0
2023-09-11,VEGETABLE016,76,18,4,0.10673550748856092,3.8,2,0
2023-09-12,VEGETABLE016,73,17,6,0.11411275337906376,4.7,3,0
2023-09-13,VEGETABLE016,90,25,9,0.1404729340571147,3.6,4,0
2023-09-14,VEGETABLE016,29,7,3,0.09214296321291912,4.4,2,0
2023-09-15,VEGETABLE016,52,0,9,0.20919762037466105,4.3,5,0
2023-09-16,VEGETABLE016,98,17,6,0.2396084038950651,4.2,1,0
2023-09-17,VEGETABLE016,111,19,9,0.24503267818553442,4.6,3,0
2023-09-18,VEGETABLE016,81,15,3,0.23239768362457552,3.5,0,0
2023-09-19,VEGETABLE016,70,0,8,0.2442666729368705,3.8,3,0
2023-09-20,VEGETABLE016,105,18,8,0.2256947359415572,4.1,3,0
2023-09-21,VEGETABLE016,102,18,3,0.09848401748714336,4.7,1,0
2023-09-22,VEGETABLE016,94,15,11,0.13574287263262125,4.3,3,0
2023-09-23,VEGETABLE016,111,21,5,0.1932440343024159,4.1,5,0
2023-09-24,VEGETABLE016,118,1,5,0.1789966677121353,4.4,3,0
2023-09-25,VEGETABLE016,61,16,15,0.14727879893005985,3.9,1,0
2023-09-26,VEGETABLE016,112,2,15,0.15487135194233342,4.7,4,0
2023-09-27,VEGETABLE016,130,16,9,0.13661852377571965,4.4,0,0
2023-09-28,VEGETABLE016,109,1,11,0.21739552995211853,4.2,2,0
2023-09-29,VEGETABLE016,74,21,7,0.12899419503649312,4.4,1,0
2023-09-30,VEGETABLE016,107,4,2,0.09202485706053642,4.0,6,0
2023-10-01,VEGETABLE016,94,16,6,0.16210354757444312,4.5,0,0
2023-10-02,VEGETABLE016,83,17,8,0.165686053603691,3.6,5,0
2023-10-03,VEGETABLE016,88,6,0,0.09221328873014266,4.7,1,0
2023-10-04,VEGETABLE016,91,4,4,0.23258651848640838,4.1,7,0
2023-10-05,VEGETABLE016,79,20,3,0.12653594744349145,4.3,3,0
2023-10-06,VEGETABLE016,99,21,8,0.18948222009965926,3.9,4,0
2023-10-07,VEGETABLE016,110,26,11,0.2119568318580155,4.0,6,0
2023-10-08,VEGETABLE016,77,30,4,0.10217678401942956,4.0,4,0
2023-10-09,VEGETABLE016,18,33,10,0.12085325437680029,3.5,2,0
2023-10-10,VEGETABLE016,101,13,6,0.241111562946271,4.6,0,0
2023-10-11,VEGETABLE016,98,10,5,0.11270429357731357,4.2,3,0
2023-10-12,VEGETABLE016,76,1,8,0.08171947284779807,3.5,6,0
2023-10-13,VEGETABLE016,71,11,11,0.1964183672006336,4.4,3,0
2023-10-14,VEGETABLE016,82,16,4,0.12421061851698198,4.6,2,0
2023-10-15,VEGETABLE016,82,16,7,0.17072437010926622,4.6,0,0
2023-10-16,VEGETABLE016,84,17,7,0.12537088870358673,4.1,1,0
2023-10-17,VEGETABLE016,123,29,12,0.2042354607333596,4.3,2,0
2023-10-18,VEGETABLE016,31,19,7,0.23117346238015435,4.3,3,0
2023-10-19,VEGETABLE016,129,17,5,0.20627111640448437,4.6,4,0
2023-10-20,VEGETABLE016,84,17,6,0.1788146224866788,4.0,4,0
2023-10-21,VEGETABLE016,75,25,11,0.2127088348442855,4.0,6,0
2023-10-22,VEGETABLE016,66,18,8,0.10681848062921306,4.8,3,0
2023-10-23,VEGETABLE016,91,22,5,0.11555548480329697,4.1,2,0
2023-10-24,VEGETABLE016,91,19,3,0.16746331689752042,4.4,0,0
2023-10-25,VEGETABLE016,89,19,12,0.15804096379078703,4.4,4,0
2023-10-26,VEGETABLE016,39,9,7,0.2003770060803367,3.7,5,0
2023-10-27,VEGETABLE016,98,7,12,0.20209174917000228,4.3,3,0
2023-10-28,VEGETABLE016,80,19,1,0.0895361904750274,4.3,1,0
2023-10-29,VEGETABLE016,123,12,13,0.10037804182469151,4.7,6,0
2023-10-30,VEGETABLE016,96,12,9,0.2063890943793179,4.1,4,0
2023-10-31,VEGETABLE016,80,0,7,0.20063616333429982,4.2,2,0
2023-11-01,VEGETABLE016,48,20,7,0.09918368163739084,4.6,6,0
2023-11-02,VEGETABLE016,76,10,11,0.22541929844859815,3.6,5,0
2023-11-03,VEGETABLE016,80,16,3,0.1546392763459813,3.9,3,0
2023-11-04,VEGETABLE016,115,11,20,0.1371800030139696,4.5,0,0
2023-11-05,VEGETABLE016,56,12,8,0.10915224547416785,3.6,2,0
2023-11-06,VEGETABLE016,59,6,6,0.20289388735165775,4.0,1,0
2023-11-07,VEGETABLE016,61,16,9,0.2486422504585391,3.9,4,0
2023-11-08,VEGETABLE016,91,24,4,0.23823795332527137,4.2,3,0
2023-11-09,VEGETABLE016,118,13,2,0.17300455977782062,4.6,0,0
2023-11-10,VEGETABLE016,70,12,7,0.11548532181309386,4.3,4,0
2023-11-11,VEGETABLE016,127,18,1,0.11643897361804381,4.0,1,0
2023-11-12,VEGETABLE016,87,19,15,0.22408524928438367,4.2,4,0
2023-11-13,VEGETABLE016,47,32,8,0.13995760339352747,3.9,2,0
2023-11-14,VEGETABLE016,100,10,4,0.17498881678479603,3.9,0,0
2023-11-15,VEGETABLE016,72,0,6,0.23807693648285305,4.0,5,0
2023-11-16,VEGETABLE016,67,19,8,0.18950859782178542,4.8,4,0
2023-11-17,VEGETABLE016,84,18,8,0.2129212103403461,3.6,0,0
2023-11-18,VEGETABLE016,71,26,5,0.11263999938289249,4.3,5,0
2023-11-19,VEGETABLE016,27,21,0,0.10862286627598858,3.9,5,0
2023-11-20,VEGETABLE016,91,14,12,0.16027065514895236,4.0,2,0
2023-11-21,VEGETABLE016,53,10,8,0.21273323595042853,3.7,6,0
2023-11-22,VEGETABLE016,98,24,10,0.1520974212622252,3.8,2,0
2023-11-23,VEGETABLE016,76,16,7,0.1201282178756145,4.6,7,0
2023-11-24,VEGETABLE016,86,13,7,0.175902571487577,4.6,6,0
2023-11-25,VEGETABLE016,119,15,17,0.19505455448755843,4.7,0,0
2023-11-26,VEGETABLE016,68,19,8,0.16111186856830373,4.5,0,0
2023-11-27,VEGETABLE016,95,10,2,0.09541682896417057,4.3,2,0
2023-11-28,VEGETABLE016,74,9,8,0.2410451634526386,4.6,2,0
2023-11-29,VEGETABLE016,50,1,8,0.1627731356456414,3.6,3,0
2023-11-30,VEGETABLE016,82,18,3,0.18578344620180282,4.7,0,0
2023-12-01,VEGETABLE016,96,8,8,0.1436931634173887,4.1,2,0
2023-12-02,VEGETABLE016,113,17,0,0.1385480831625799,4.8,5,0
2023-12-03,VEGETABLE016,86,20,4,0.22095687593499647,4.2,7,0
2023-12-04,VEGETABLE016,82,8,3,0.11965917637730905,4.4,3,0
2023-12-05,VEGETABLE016,61,15,6,0.2473218942911669,3.6,1,0
2023-12-06,VEGETABLE016,106,22,7,0.11860579131644122,4.4,7,0
2023-12-07,VEGETABLE016,72,14,14,0.11007152097036636,4.6,2,0
2023-12-08,VEGETABLE016,101,6,9,0.08668232786939913,4.4,3,0
2023-12-09,VEGETABLE016,68,17,6,0.20230077197622529,4.6,2,0
2023-12-10,VEGETABLE016,120,17,5,0.21614017312942146,4.8,4,0
2023-12-11,VEGETABLE016,58,7,2,0.22582481188001524,3.6,2,0
2023-12-12,VEGETABLE016,75,17,6,0.22468830485248026,4.3,4,0
2023-12-13,VEGETABLE016,82,15,9,0.15373110618778038,3.8,0,0
2023-12-14,VEGETABLE016,70,17,7,0.14019315707659347,3.9,3,0
2023-12-15,VEGETABLE016,112,20,4,0.13444117953787452,3.9,3,0
2023-12-16,VEGETABLE016,47,16,4,0.15274937461840996,3.6,1,0
2023-12-17,VEGETABLE016,71,21,11,0.2418351867031759,3.8,0,0
2023-12-18,VEGETABLE016,85,13,11,0.23118192621311923,3.5,1,0
2023-12-19,VEGETABLE016,48,14,11,0.11143689856057867,4.3,3,0
2023-12-20,VEGETABLE016,42,2,13,0.1018891943463455,4.1,2,0
2023-12-21,VEGETABLE016,102,15,6,0.19325931533630059,4.6,1,0
2023-12-22,VEGETABLE016,78,15,0,0.21955514790115838,3.8,0,0
2023-12-23,VEGETABLE016,59,19,8,0.18575828498230162,4.1,0,0
2023-12-24,VEGETABLE016,64,21,6,0.16321346255594588,4.3,0,0
2023-12-25,VEGETABLE016,101,22,4,0.153817964722117,4.4,6,0
2023-12-26,VEGETABLE016,92,13,7,0.19129029924230678,4.8,2,0
2023-12-27,VEGETABLE016,128,17,2,0.19453006637384482,4.6,3,0
2023-12-28,VEGETABLE016,89,3,12,0.18565177433167748,4.2,1,0
2023-12-29,VEGETABLE016,21,14,11,0.16520036265456245,4.3,3,0
2023-12-30,VEGETABLE016,85,9,8,0.10583849507711617,3.9,5,0
2023-12-31,VEGETABLE016,69,31,3,0.20698962271004845,4.1,6,0
2024-01-01,VEGETABLE016,87,17,7,0.209833064111539,3.6,2,0
2024-01-02,VEGETABLE016,32,11,6,0.2455740949811701,4.3,2,0
2024-01-03,VEGETABLE016,61,12,4,0.17333248199563234,4.2,5,0
2024-01-04,VEGETABLE016,87,14,9,0.10311850057395794,3.6,2,0
2024-01-05,VEGETABLE016,86,0,10,0.1306627676170248,4.1,0,0
2024-01-06,VEGETABLE016,96,19,7,0.1715167357135099,4.0,3,0
2024-01-07,VEGETABLE016,74,15,13,0.21427410118111273,4.1,3,0
2024-01-08,VEGETABLE016,93,9,5,0.1888441455354951,4.0,4,0
2024-01-09,VEGETABLE016,64,7,12,0.21027071272127468,4.7,3,0
2024-01-10,VEGETABLE016,70,16,5,0.24588181402875592,3.5,3,0
2024-01-11,VEGETABLE016,62,22,9,0.18979161150505186,3.6,2,0
2024-01-12,VEGETABLE016,87,18,3,0.1543781853527944,4.4,1,0
2024-01-13,VEGETABLE016,75,23,3,0.24334732573817763,4.0,3,0
2024-01-14,VEGETABLE016,139,2,12,0.15557481555403352,4.6,1,0
2024-01-15,VEGETABLE016,49,17,6,0.1910126291951239,3.7,3,0
2024-01-16,VEGETABLE016,57,17,13,0.22728463159691598,4.0,1,0
2024-01-17,VEGETABLE016,91,25,9,0.1421101540193357,4.2,2,0
2024-01-18,VEGETABLE016,63,9,10,0.08855020112073744,4.1,4,0
2024-01-19,VEGETABLE016,63,10,11,0.23709086296127896,4.2,7,0
2024-01-20,VEGETABLE016,103,23,9,0.09220903498614577,4.8,1,0
2024-01-21,VEGETABLE016,93,17,0,0.0930686102360781,4.4,2,0
2024-01-22,VEGETABLE016,80,25,8,0.21096798774359876,4.2,1,0
2024-01-23,VEGETABLE016,70,13,13,0.2222826934278021,4.2,1,0
2024-01-24,VEGETABLE016,55,20,3,0.23089463016047873,4.2,5,0
2024-01-25,VEGETABLE016,57,10,7,0.24393052429377032,4.3,0,0
2024-01-26,VEGETABLE016,67,2,10,0.22210414307479243,4.7,1,0
2024-01-27,VEGETABLE016,98,17,6,0.09214936316425162,3.7,2,0
2024-01-28,VEGETABLE016,59,15,14,0.14346607310972637,4.0,3,0
2024-01-29,VEGETABLE016,106,27,12,0.14669155011379423,4.5,3,0
2024-01-30,VEGETABLE016,90,19,0,0.09320783379492653,3.6,0,0
2024-01-31,VEGETABLE016,84,7,15,0.22895322984058247,3.7,2,0
2024-02-01,VEGETABLE016,84,17,4,0.23757597598361457,4.6,4,0
2024-02-02,VEGETABLE016,112,13,4,0.09868528482927416,4.7,2,0
2024-02-03,VEGETABLE016,52,5,7,0.10894303734164641,4.8,1,0
2024-02-04,VEGETABLE016,91,17,15,0.14008879297832172,4.4,5,0
2024-02-05,VEGETABLE016,29,28,6,0.20860195788328034,4.1,0,0
2024-02-06,VEGETABLE016,68,9,8,0.2183791209183205,3.9,4,0
2024-02-07,VEGETABLE016,73,21,2,0.11478140941874178,4.4,3,0
2024-02-08,VEGETABLE016,105,2,10,0.1895118728208696,3.8,5,0
2024-02-09,VEGETABLE016,110,20,9,0.14000953012711176,4.6,0,0
2024-02-10,VEGETABLE016,34,18,1,0.19280109848761307,4.6,5,0
2024-02-11,VEGETABLE016,59,9,11,0.11574968665227126,3.5,5,0
2024-02-12,VEGETABLE016,60,25,12,0.1279013695848587,3.8,4,0
2024-02-13,VEGETABLE016,114,18,1,0.18666221397774885,4.1,6,0
2024-02-14,VEGETABLE016,69,15,10,0.24621755124814937,4.4,2,0
2024-02-15,VEGETABLE016,75,8,11,0.1911841241308748,4.7,5,0
2024-02-16,VEGETABLE016,98,24,12,0.11380748967438664,3.6,0,0
2024-02-17,VEGETABLE016,63,11,14,0.2424803646110968,3.8,2,0
2024-02-18,VEGETABLE016,123,21,12,0.2465611185414387,4.2,4,0
2024-02-19,VEGETABLE016,107,21,5,0.1501155011955631,4.5,5,0
2024-02-20,VEGETABLE016,45,3,4,0.2006940939221063,4.3,1,0
2024-02-21,VEGETABLE016,42,9,0,0.1327871847929228,4.4,4,0
2024-02-22,VEGETABLE016,82,10,15,0.17929943813103405,3.7,3,0
2024-02-23,VEGETABLE016,72,10,14,0.2310329056243169,4.0,2,0
2024-02-24,VEGETABLE016,91,11,6,0.16246190889787537,3.8,0,0
2024-02-25,VEGETABLE016,56,28,0,0.08144436238327911,4.1,0,0
2024-02-26,VEGETABLE016,79,25,4,0.19811181477507084,4.6,0,0
2024-02-27,VEGETABLE016,108,0,11,0.12112058094226938,3.8,0,0
2024-02-28,VEGETABLE016,124,17,7,0.19557446866697842,4.5,3,0
2024-02-29,VEGETABLE016,106,18,1,0.14852486630470108,4.7,4,0
2024-03-01,VEGETABLE016,65,17,5,0.1652735938396879,4.3,1,0
2024-03-02,VEGETABLE016,33,12,8,0.1710098437992395,4.2,2,0
2024-03-03,VEGETABLE016,61,26,12,0.21576640029993022,4.0,1,0
2024-03-04,VEGETABLE016,36,20,9,0.195402264447936,4.7,3,0
2024-03-05,VEGETABLE016,70,14,2,0.11863965335840947,4.6,3,0
2024-03-06,VEGETABLE016,69,18,11,0.21565767259538565,4.5,1,0
2024-03-07,VEGETABLE016,123,4,4,0.21518672917144505,3.7,1,0
2024-03-08,VEGETABLE016,57,5,7,0.20326905729673703,4.1,0,0
2024-03-09,VEGETABLE016,107,23,12,0.19557932243794213,4.5,2,0
2024-03-10,VEGETABLE016,68,10,8,0.16447108268304467,4.0,5,0
2024-03-11,VEGETABLE016,90,26,4,0.15342596906927658,4.5,3,0
2024-03-12,VEGETABLE016,65,25,6,0.09463382255265577,4.6,0,0
2024-03-13,VEGETABLE016,111,26,2,0.17952694957699153,3.6,4,0
2024-03-14,VEGETABLE016,84,26,0,0.11740076250608426,4.2,8,0
2024-03-15,VEGETABLE016,114,4,17,0.19520245385019677,4.5,0,0
2024-03-16,VEGETABLE016,96,8,4,0.1947033378807465,4.2,3,0
2024-03-17,VEGETABLE016,115,23,5,0.10682641138666506,4.0,0,0
2024-03-18,VEGETABLE016,66,21,3,0.10324624742841979,4.2,2,0
2024-03-19,VEGETABLE016,65,12,8,0.1135852358323321,4.2,3,0
2024-03-20,VEGETABLE016,74,13,6,0.17930077168753933,4.4,0,0
2024-03-21,VEGETABLE016,72,21,17,0.1904956980916672,4.4,0,0
2024-03-22,VEGETABLE016,104,7,7,0.1373102934555802,4.1,4,0
2024-03-23,VEGETABLE016,58,7,4,0.23141666396125543,4.1,1,0
2024-03-24,VEGETABLE016,48,3,15,0.2465584205985027,3.6,0,0
2024-03-25,VEGETABLE016,77,18,8,0.08208829164681246,4.5,2,0
2024-03-26,VEGETABLE016,69,10,10,0.11135868381565868,4.5,0,0
2024-03-27,VEGETABLE016,114,15,4,0.10973300955576554,3.9,3,0
2024-03-28,VEGETABLE016,60,19,14,0.08275809402389948,4.7,3,0
2024-03-29,VEGETABLE016,99,0,9,0.18609903341265308,4.4,5,0
2024-03-30,VEGETABLE016,76,18,3,0.1041893743649166,4.4,1,0
2024-03-31,VEGETABLE016,76,10,9,0.20055741115222378,3.7,5,0
2024-04-01,VEGETABLE016,81,24,8,0.17820746212026287,3.9,3,0
2024-04-02,VEGETABLE016,118,22,9,0.16601731124311866,4.2,1,0
2024-04-03,VEGETABLE016,93,0,2,0.08111343469536234,3.8,0,0
2024-04-04,VEGETABLE016,84,9,13,0.13079413183043073,4.7,1,0
2024-04-05,VEGETABLE016,72,23,5,0.15745892409084705,4.7,0,0
2024-04-06,VEGETABLE016,73,27,5,0.19478891286959954,4.6,2,0
2024-04-07,VEGETABLE016,66,7,3,0.1302437963626346,4.2,8,0
2024-04-08,VEGETABLE016,60,2,7,0.15860067627326707,3.9,1,0
2024-04-09,VEGETABLE016,49,14,12,0.19639769108901345,4.5,4,0
2024-04-10,VEGETABLE016,71,6,10,0.245117679623309,3.7,5,0
2024-04-11,VEGETABLE016,95,11,19,0.09368471842756376,3.9,1,0
2024-04-12,VEGETABLE016,102,25,6,0.1829334381552442,4.0,4,0
2024-04-13,VEGETABLE016,89,4,2,0.1524356315205373,3.6,0,0
2024-04-14,VEGETABLE016,73,12,9,0.10136233667140335,4.8,1,0
2024-04-15,VEGETABLE016,95,25,7,0.19013450264207943,4.5,5,0
2024-04-16,VEGETABLE016,87,16,10,0.08056773935297357,3.5,0,0
2024-04-17,VEGETABLE016,107,26,5,0.23037798778095175,4.3,0,0
2024-04-18,VEGETABLE016,5,11,13,0.17824511042297447,4.7,3,0
2024-04-19,VEGETABLE016,65,8,12,0.13969989210554157,3.5,0,0
2024-04-20,VEGETABLE016,78,1,7,0.22077181482597796,3.8,6,0
2024-04-21,VEGETABLE016,52,12,8,0.21142963227944855,4.6,3,0
2024-04-22,VEGETABLE016,61,11,15,0.1902985328230328,3.5,3,0
2024-04-23,VEGETABLE016,99,2,10,0.11163008158078778,3.6,0,0
2024-04-24,VEGETABLE016,37,10,4,0.20456056990659244,4.7,3,0
2024-04-25,VEGETABLE016,125,7,10,0.1578806103068351,4.4,1,0
2024-04-26,VEGETABLE016,110,18,5,0.1709707274931953,3.7,2,0
2024-04-27,VEGETABLE016,86,7,5,0.13502498726107054,3.8,4,0
2024-04-28,VEGETABLE016,81,4,9,0.12636833718871418,4.2,6,0
2024-04-29,VEGETABLE016,98,15,2,0.12303937233186865,4.2,4,0
2024-04-30,VEGETABLE016,97,21,3,0.23047915861041568,4.7,4,0
2024-05-01,VEGETABLE016,111,0,15,0.13441464930640834,4.6,4,0
2024-05-02,VEGETABLE016,58,12,13,0.12737787861004973,4.4,1,0
2024-05-03,VEGETABLE016,100,27,6,0.10301654299362895,4.7,4,0
2024-05-04,VEGETABLE016,99,21,7,0.18587536954166642,3.6,3,0
2024-05-05,VEGETABLE016,53,19,9,0.145760192755851,3.7,0,0
2024-05-06,VEGETABLE016,74,14,8,0.22003148461677902,4.5,1,0
2024-05-07,VEGETABLE016,72,15,12,0.22666186121607917,3.6,2,0
2024-05-08,VEGETABLE016,97,9,7,0.14228974612050088,4.7,1,0
2024-05-09,VEGETABLE016,86,21,10,0.11317208306037872,3.8,6,0
2024-05-10,VEGETABLE016,81,16,6,0.10145859513026045,4.1,1,0
2024-05-11,VEGETABLE016,81,11,7,0.13720725299567058,4.5,3,0
2024-05-12,VEGETABLE016,91,8,0,0.127890280947559,4.5,3,0
2024-05-13,VEGETABLE016,72,22,14,0.19406329881400108,3.9,1,0
2024-05-14,VEGETABLE016,57,11,8,0.2047872961639889,4.2,2,0
2024-05-15,VEGETABLE016,63,15,8,0.13121638212865472,4.1,2,0
2024-05-16,VEGETABLE016,63,11,5,0.23696233760415175,3.9,3,0
2024-05-17,VEGETABLE016,84,25,4,0.09963324946326835,3.6,4,0
2024-05-18,VEGETABLE016,133,3,5,0.15022934783188868,4.3,3,0
2024-05-19,VEGETABLE016,109,22,10,0.21343658621537637,4.2,1,0
2024-05-20,VEGETABLE016,100,20,0,0.20014800171109878,3.8,0,0
2024-05-21,VEGETABLE016,69,8,6,0.21125416602646802,3.9,5,0
2024-05-22,VEGETABLE016,47,7,5,0.22859560370158155,4.6,4,0
2024-05-23,VEGETABLE016,72,21,10,0.24152295960326559,4.3,1,0
2024-05-24,VEGETABLE016,79,28,11,0.198480564202077,4.1,4,0
2024-05-25,VEGETABLE016,66,19,0,0.22214990187854433,4.5,3,0
2024-05-26,VEGETABLE016,83,13,8,0.1044056198893699,3.5,0,0
2024-05-27,VEGETABLE016,78,26,5,0.24435485754398767,3.7,4,0
2024-05-28,VEGETABLE016,135,8,4,0.14469588164860958,4.6,4,0
2024-05-29,VEGETABLE016,93,9,4,0.18556751772296,4.5,5,0
2024-05-30,VEGETABLE016,97,13,8,0.16974324475766317,3.9,0,0
2024-05-31,VEGETABLE016,79,19,7,0.15620393171305857,4.5,0,0
2024-06-01,VEGETABLE016,103,19,10,0.2055394081663851,3.7,2,0
2024-06-02,VEGETABLE016,46,5,3,0.1162312272550367,4.1,2,0
2024-06-03,VEGETABLE016,22,14,0,0.23388185227931602,4.0,1,0
2024-06-04,VEGETABLE016,108,26,6,0.18063695142342395,4.4,3,0
2024-06-05,VEGETABLE016,107,0,4,0.08126958869688647,4.0,1,0
2024-06-06,VEGETABLE016,71,15,9,0.16979992269331334,4.2,2,0
2024-06-07,VEGETABLE016,90,21,10,0.23875684630896504,4.2,2,0
2024-06-08,VEGETABLE016,127,13,10,0.23384826142649745,3.7,0,0
2024-06-09,VEGETABLE016,96,22,9,0.18074904382065735,3.5,4,0
2024-06-10,VEGETABLE016,71,34,3,0.1320972830714481,3.7,3,0
2024-06-11,VEGETABLE016,45,19,7,0.20259394618878918,3.9,6,0
2024-06-12,VEGETABLE016,96,5,8,0.14647557272286257,4.1,4,0
2024-06-13,VEGETABLE016,78,2,1,0.1932520629313153,3.6,4,0
2024-06-14,VEGETABLE016,129,13,8,0.14975165320297135,4.6,7,0
2024-06-15,VEGETABLE016,80,18,2,0.24469482443274065,4.3,3,0
2024-06-16,VEGETABLE016,101,16,14,0.1473943967158533,4.1,2,0
2024-06-17,VEGETABLE016,72,18,3,0.22315798683586335,4.5,5,0
2024-06-18,VEGETABLE016,78,14,9,0.20265619638702448,4.7,3,0
2024-06-19,VEGETABLE016,78,3,9,0.11585528283253967,3.7,2,0
2024-06-20,VEGETABLE016,38,8,7,0.1713915246692665,3.5,1,0
2024-06-21,VEGETABLE016,109,10,9,0.08047818991131306,4.1,0,0
2024-06-22,VEGETABLE016,111,1,0,0.20813130912664984,4.1,1,0
2024-06-23,VEGETABLE016,86,13,6,0.19162024691810067,4.4,4,0
2024-06-24,VEGETABLE016,73,6,6,0.1287586014968268,3.9,2,0
2024-06-25,VEGETABLE016,79,19,12,0.09967872313982955,3.6,2,0
2024-06-26,VEGETABLE016,50,25,8,0.19943796225472885,4.6,0,0
2024-06-27,VEGETABLE016,110,6,5,0.21221468276608407,4.3,3,0
2024-06-28,VEGETABLE016,70,13,6,0.165211005295612,4.0,0,0
2024-06-29,VEGETABLE016,69,14,9,0.1247859816588611,4.7,2,0
2024-06-30,VEGETABLE016,128,13,9,0.18319387970557643,3.5,3,0
2024-07-01,VEGETABLE016,59,25,6,0.15684134815115575,4.0,3,0
2024-07-02,VEGETABLE016,109,7,9,0.09352615066082731,4.4,4,0
2024-07-03,VEGETABLE016,120,9,12,0.2446454607712984,4.4,1,0
2024-07-04,VEGETABLE016,106,9,14,0.13961001537325984,4.3,1,0
2024-07-05,VEGETABLE016,83,10,4,0.2027798465404221,4.7,3,0
2024-07-06,VEGETABLE016,65,7,6,0.19035524087650693,3.7,2,0
2024-07-07,VEGETABLE016,47,20,13,0.14884814505415983,4.0,2,0
2024-07-08,VEGETABLE016,103,2,15,0.1364929627308698,4.2,5,0
2024-07-09,VEGETABLE016,59,17,9,0.09637666091850763,4.1,2,0
2024-07-10,VEGETABLE016,42,14,17,0.133928387975316,4.1,2,0
2024-07-11,VEGETABLE016,110,19,4,0.17552498433198943,4.6,2,0
2024-07-12,VEGETABLE016,43,16,10,0.12860320806135447,4.8,2,0
2024-07-13,VEGETABLE016,82,25,1,0.16955147890696526,4.5,4,0
2024-07-14,VEGETABLE016,75,14,8,0.0969125287473933,4.0,5,0
2024-07-15,VEGETABLE016,55,15,11,0.19193111000261792,4.4,3,0
2024-07-16,VEGETABLE016,94,21,4,0.13272644538617745,4.7,3,0
2024-07-17,VEGETABLE016,111,5,9,0.1986595814525865,3.9,1,0
2024-07-18,VEGETABLE016,123,21,6,0.12458456278124397,4.3,1,0
2024-07-19,VEGETABLE016,90,22,8,0.08138370749298154,4.0,2,0
2024-07-20,VEGETABLE016,64,17,5,0.16447095427514655,3.6,0,0
2024-07-21,VEGETABLE016,88,22,13,0.15405185451439202,4.0,2,0
2024-07-22,VEGETABLE016,66,24,4,0.08176878216910176,4.5,3,0
2024-07-23,VEGETABLE016,89,30,4,0.24746779714341,4.5,0,0
2024-07-24,VEGETABLE016,86,24,9,0.08768295303810215,4.6,5,0
2024-07-25,VEGETABLE016,78,8,9,0.15652592258129538,4.6,4,0
2024-07-26,VEGETABLE016,130,4,6,0.17180685549636518,4.0,2,0
2024-07-27,VEGETABLE016,91,8,13,0.24685953477825912,4.6,5,0
2024-07-28,VEGETABLE016,40,9,6,0.2456178760489574,4.0,3,0
2024-07-29,VEGETABLE016,120,21,4,0.23614161296784097,4.3,2,0
2024-07-30,VEGETABLE016,53,20,8,0.18673813454519234,4.2,2,0
